"Plot Title: 20892156"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892156, SEN S/N: 20892156)","Coupler Attached (LGR S/N: 20892156)","Host Connected (LGR S/N: 20892156)","Coupler Detached (LGR S/N: 20892156)","End Of File (LGR S/N: 20892156)"
548,04/28/23 12:00:00 AM,8.581,,,,
549,04/28/23 01:00:00 AM,8.581,,,,
550,04/28/23 02:00:00 AM,8.581,,,,
551,04/28/23 03:00:00 AM,8.481,,,,
552,04/28/23 04:00:00 AM,8.382,,,,
553,04/28/23 05:00:00 AM,8.382,,,,
554,04/28/23 06:00:00 AM,8.282,,,,
555,04/28/23 07:00:00 AM,8.282,,,,
556,04/28/23 08:00:00 AM,8.382,,,,
557,04/28/23 09:00:00 AM,8.581,,,,
558,04/28/23 10:00:00 AM,8.779,,,,
559,04/28/23 11:00:00 AM,9.077,,,,
560,04/28/23 12:00:00 PM,9.373,,,,
561,04/28/23 01:00:00 PM,9.669,,,,
562,04/28/23 02:00:00 PM,9.965,,,,
563,04/28/23 03:00:00 PM,10.161,,,,
564,04/28/23 04:00:00 PM,10.161,,,,
565,04/28/23 05:00:00 PM,10.161,,,,
566,04/28/23 06:00:00 PM,10.161,,,,
567,04/28/23 07:00:00 PM,10.063,,,,
568,04/28/23 08:00:00 PM,9.965,,,,
569,04/28/23 09:00:00 PM,9.866,,,,
570,04/28/23 10:00:00 PM,9.768,,,,
571,04/28/23 11:00:00 PM,9.768,,,,
572,04/29/23 12:00:00 AM,9.768,,,,
573,04/29/23 01:00:00 AM,9.669,,,,
574,04/29/23 02:00:00 AM,9.669,,,,
575,04/29/23 03:00:00 AM,9.669,,,,
576,04/29/23 04:00:00 AM,9.571,,,,
577,04/29/23 05:00:00 AM,9.571,,,,
578,04/29/23 06:00:00 AM,9.472,,,,
579,04/29/23 07:00:00 AM,9.472,,,,
580,04/29/23 08:00:00 AM,9.571,,,,
581,04/29/23 09:00:00 AM,9.669,,,,
582,04/29/23 10:00:00 AM,9.866,,,,
583,04/29/23 11:00:00 AM,10.161,,,,
584,04/29/23 12:00:00 PM,10.259,,,,
585,04/29/23 01:00:00 PM,10.455,,,,
586,04/29/23 02:00:00 PM,10.455,,,,
587,04/29/23 03:00:00 PM,10.455,,,,
588,04/29/23 04:00:00 PM,10.455,,,,
589,04/29/23 05:00:00 PM,10.357,,,,
590,04/29/23 06:00:00 PM,10.357,,,,
591,04/29/23 07:00:00 PM,10.259,,,,
592,04/29/23 08:00:00 PM,10.259,,,,
593,04/29/23 09:00:00 PM,10.259,,,,
594,04/29/23 10:00:00 PM,10.259,,,,
595,04/29/23 11:00:00 PM,10.259,,,,
596,04/30/23 12:00:00 AM,10.357,,,,
597,04/30/23 01:00:00 AM,10.455,,,,
598,04/30/23 02:00:00 AM,10.553,,,,
599,04/30/23 03:00:00 AM,10.651,,,,
600,04/30/23 04:00:00 AM,10.748,,,,
601,04/30/23 05:00:00 AM,10.748,,,,
602,04/30/23 06:00:00 AM,10.846,,,,
603,04/30/23 07:00:00 AM,10.846,,,,
604,04/30/23 08:00:00 AM,10.846,,,,
605,04/30/23 09:00:00 AM,10.748,,,,
606,04/30/23 10:00:00 AM,10.748,,,,
607,04/30/23 11:00:00 AM,10.748,,,,
608,04/30/23 12:00:00 PM,10.748,,,,
609,04/30/23 01:00:00 PM,10.651,,,,
610,04/30/23 02:00:00 PM,10.651,,,,
611,04/30/23 03:00:00 PM,10.553,,,,
612,04/30/23 04:00:00 PM,10.455,,,,
613,04/30/23 05:00:00 PM,10.357,,,,
614,04/30/23 06:00:00 PM,10.357,,,,
615,04/30/23 07:00:00 PM,10.357,,,,
616,04/30/23 08:00:00 PM,10.455,,,,
617,04/30/23 09:00:00 PM,10.455,,,,
618,04/30/23 10:00:00 PM,10.357,,,,
619,04/30/23 11:00:00 PM,10.161,,,,
620,05/01/23 12:00:00 AM,9.866,,,,
621,05/01/23 01:00:00 AM,9.768,,,,
622,05/01/23 02:00:00 AM,9.571,,,,
623,05/01/23 03:00:00 AM,9.373,,,,
624,05/01/23 04:00:00 AM,9.176,,,,
625,05/01/23 05:00:00 AM,9.077,,,,
626,05/01/23 06:00:00 AM,8.978,,,,
627,05/01/23 07:00:00 AM,8.879,,,,
628,05/01/23 08:00:00 AM,8.879,,,,
629,05/01/23 09:00:00 AM,8.879,,,,
630,05/01/23 10:00:00 AM,8.879,,,,
631,05/01/23 11:00:00 AM,8.879,,,,
632,05/01/23 12:00:00 PM,9.077,,,,
633,05/01/23 01:00:00 PM,9.275,,,,
634,05/01/23 02:00:00 PM,9.373,,,,
635,05/01/23 03:00:00 PM,9.571,,,,
636,05/01/23 04:00:00 PM,9.768,,,,
637,05/01/23 05:00:00 PM,9.965,,,,
638,05/01/23 06:00:00 PM,10.063,,,,
639,05/01/23 07:00:00 PM,10.161,,,,
640,05/01/23 08:00:00 PM,10.259,,,,
641,05/01/23 09:00:00 PM,10.259,,,,
642,05/01/23 10:00:00 PM,10.357,,,,
643,05/01/23 11:00:00 PM,10.259,,,,
644,05/02/23 12:00:00 AM,10.357,,,,
645,05/02/23 01:00:00 AM,10.357,,,,
646,05/02/23 02:00:00 AM,10.357,,,,
647,05/02/23 03:00:00 AM,10.357,,,,
648,05/02/23 04:00:00 AM,10.357,,,,
649,05/02/23 05:00:00 AM,10.455,,,,
650,05/02/23 06:00:00 AM,10.455,,,,
651,05/02/23 07:00:00 AM,10.553,,,,
652,05/02/23 08:00:00 AM,10.553,,,,
653,05/02/23 09:00:00 AM,10.651,,,,
654,05/02/23 10:00:00 AM,10.748,,,,
655,05/02/23 11:00:00 AM,10.846,,,,
656,05/02/23 12:00:00 PM,10.944,,,,
657,05/02/23 01:00:00 PM,11.041,,,,
658,05/02/23 02:00:00 PM,11.139,,,,
659,05/02/23 03:00:00 PM,11.139,,,,
660,05/02/23 04:00:00 PM,11.139,,,,
661,05/02/23 05:00:00 PM,11.139,,,,
662,05/02/23 06:00:00 PM,11.139,,,,
663,05/02/23 07:00:00 PM,11.139,,,,
664,05/02/23 08:00:00 PM,11.139,,,,
665,05/02/23 09:00:00 PM,11.041,,,,
666,05/02/23 10:00:00 PM,11.041,,,,
667,05/02/23 11:00:00 PM,11.041,,,,
668,05/03/23 12:00:00 AM,11.041,,,,
669,05/03/23 01:00:00 AM,11.041,,,,
670,05/03/23 02:00:00 AM,11.041,,,,
671,05/03/23 03:00:00 AM,11.041,,,,
672,05/03/23 04:00:00 AM,11.139,,,,
673,05/03/23 05:00:00 AM,11.139,,,,
674,05/03/23 06:00:00 AM,11.139,,,,
675,05/03/23 07:00:00 AM,11.139,,,,
676,05/03/23 08:00:00 AM,11.041,,,,
677,05/03/23 09:00:00 AM,11.041,,,,
678,05/03/23 10:00:00 AM,11.041,,,,
679,05/03/23 11:00:00 AM,10.944,,,,
680,05/03/23 12:00:00 PM,10.846,,,,
681,05/03/23 01:00:00 PM,10.748,,,,
682,05/03/23 02:00:00 PM,10.748,,,,
683,05/03/23 03:00:00 PM,10.651,,,,
684,05/03/23 04:00:00 PM,10.553,,,,
685,05/03/23 05:00:00 PM,10.455,,,,
686,05/03/23 06:00:00 PM,10.357,,,,
687,05/03/23 07:00:00 PM,10.259,,,,
688,05/03/23 08:00:00 PM,10.161,,,,
689,05/03/23 09:00:00 PM,10.063,,,,
690,05/03/23 10:00:00 PM,10.063,,,,
691,05/03/23 11:00:00 PM,9.965,,,,
692,05/04/23 12:00:00 AM,9.866,,,,
693,05/04/23 01:00:00 AM,9.866,,,,
694,05/04/23 02:00:00 AM,9.768,,,,
695,05/04/23 03:00:00 AM,9.669,,,,
696,05/04/23 04:00:00 AM,9.669,,,,
697,05/04/23 05:00:00 AM,9.571,,,,
698,05/04/23 06:00:00 AM,9.571,,,,
699,05/04/23 07:00:00 AM,9.472,,,,
700,05/04/23 08:00:00 AM,9.472,,,,
701,05/04/23 09:00:00 AM,9.373,,,,
702,05/04/23 10:00:00 AM,9.373,,,,
703,05/04/23 11:00:00 AM,9.373,,,,
704,05/04/23 12:00:00 PM,9.373,,,,
705,05/04/23 01:00:00 PM,9.373,,,,
706,05/04/23 02:00:00 PM,9.373,,,,
707,05/04/23 03:00:00 PM,9.373,,,,
708,05/04/23 04:00:00 PM,9.373,,,,
709,05/04/23 05:00:00 PM,9.275,,,,
710,05/04/23 06:00:00 PM,9.275,,,,
711,05/04/23 07:00:00 PM,9.275,,,,
712,05/04/23 08:00:00 PM,9.176,,,,
713,05/04/23 09:00:00 PM,9.176,,,,
714,05/04/23 10:00:00 PM,9.176,,,,
715,05/04/23 11:00:00 PM,9.077,,,,
716,05/05/23 12:00:00 AM,9.077,,,,
717,05/05/23 01:00:00 AM,9.077,,,,
718,05/05/23 02:00:00 AM,9.077,,,,
719,05/05/23 03:00:00 AM,9.077,,,,
720,05/05/23 04:00:00 AM,9.077,,,,
721,05/05/23 05:00:00 AM,9.077,,,,
722,05/05/23 06:00:00 AM,9.077,,,,
723,05/05/23 07:00:00 AM,9.077,,,,
724,05/05/23 08:00:00 AM,9.176,,,,
725,05/05/23 09:00:00 AM,9.275,,,,
726,05/05/23 10:00:00 AM,9.373,,,,
727,05/05/23 11:00:00 AM,9.571,,,,
728,05/05/23 12:00:00 PM,9.768,,,,
729,05/05/23 01:00:00 PM,9.866,,,,
730,05/05/23 02:00:00 PM,10.063,,,,
731,05/05/23 03:00:00 PM,10.161,,,,
732,05/05/23 04:00:00 PM,10.259,,,,
733,05/05/23 05:00:00 PM,10.259,,,,
734,05/05/23 06:00:00 PM,10.259,,,,
735,05/05/23 07:00:00 PM,10.259,,,,
736,05/05/23 08:00:00 PM,10.259,,,,
737,05/05/23 09:00:00 PM,10.259,,,,
738,05/05/23 10:00:00 PM,10.259,,,,
739,05/05/23 11:00:00 PM,10.259,,,,
740,05/06/23 12:00:00 AM,10.259,,,,
741,05/06/23 01:00:00 AM,10.259,,,,
742,05/06/23 02:00:00 AM,10.357,,,,
743,05/06/23 03:00:00 AM,10.357,,,,
744,05/06/23 04:00:00 AM,10.455,,,,
745,05/06/23 05:00:00 AM,10.455,,,,
746,05/06/23 06:00:00 AM,10.455,,,,
747,05/06/23 07:00:00 AM,10.553,,,,
748,05/06/23 08:00:00 AM,10.748,,,,
749,05/06/23 09:00:00 AM,10.944,,,,
750,05/06/23 10:00:00 AM,11.139,,,,
751,05/06/23 11:00:00 AM,11.431,,,,
752,05/06/23 12:00:00 PM,11.625,,,,
753,05/06/23 01:00:00 PM,11.819,,,,
754,05/06/23 02:00:00 PM,12.013,,,,
755,05/06/23 03:00:00 PM,12.207,,,,
756,05/06/23 04:00:00 PM,12.304,,,,
757,05/06/23 05:00:00 PM,12.304,,,,
758,05/06/23 06:00:00 PM,12.304,,,,
759,05/06/23 07:00:00 PM,12.207,,,,
760,05/06/23 08:00:00 PM,12.207,,,,
761,05/06/23 09:00:00 PM,12.207,,,,
762,05/06/23 10:00:00 PM,12.207,,,,
763,05/06/23 11:00:00 PM,12.207,,,,
764,05/07/23 12:00:00 AM,12.207,,,,
765,05/07/23 01:00:00 AM,12.207,,,,
766,05/07/23 02:00:00 AM,12.207,,,,
767,05/07/23 03:00:00 AM,12.207,,,,
768,05/07/23 04:00:00 AM,12.207,,,,
769,05/07/23 05:00:00 AM,12.304,,,,
770,05/07/23 06:00:00 AM,12.304,,,,
771,05/07/23 07:00:00 AM,12.304,,,,
772,05/07/23 08:00:00 AM,12.497,,,,
773,05/07/23 09:00:00 AM,12.787,,,,
774,05/07/23 10:00:00 AM,13.076,,,,
775,05/07/23 11:00:00 AM,13.365,,,,
776,05/07/23 12:00:00 PM,13.654,,,,
777,05/07/23 01:00:00 PM,13.942,,,,
778,05/07/23 02:00:00 PM,14.038,,,,
779,05/07/23 03:00:00 PM,14.230,,,,
780,05/07/23 04:00:00 PM,14.230,,,,
781,05/07/23 05:00:00 PM,14.230,,,,
782,05/07/23 06:00:00 PM,14.134,,,,
783,05/07/23 07:00:00 PM,14.038,,,,
784,05/07/23 08:00:00 PM,13.942,,,,
785,05/07/23 09:00:00 PM,13.942,,,,
786,05/07/23 10:00:00 PM,13.942,,,,
787,05/07/23 11:00:00 PM,13.942,,,,
788,05/08/23 12:00:00 AM,13.942,,,,
789,05/08/23 01:00:00 AM,13.942,,,,
790,05/08/23 02:00:00 AM,13.942,,,,
791,05/08/23 03:00:00 AM,13.942,,,,
792,05/08/23 04:00:00 AM,13.942,,,,
793,05/08/23 05:00:00 AM,13.846,,,,
794,05/08/23 06:00:00 AM,13.846,,,,
795,05/08/23 07:00:00 AM,13.942,,,,
796,05/08/23 08:00:00 AM,14.038,,,,
797,05/08/23 09:00:00 AM,14.230,,,,
798,05/08/23 10:00:00 AM,14.517,,,,
799,05/08/23 11:00:00 AM,14.804,,,,
800,05/08/23 12:00:00 PM,14.996,,,,
801,05/08/23 01:00:00 PM,15.282,,,,
802,05/08/23 02:00:00 PM,15.473,,,,
803,05/08/23 03:00:00 PM,15.473,,,,
804,05/08/23 04:00:00 PM,15.473,,,,
805,05/08/23 05:00:00 PM,15.378,,,,
806,05/08/23 06:00:00 PM,15.187,,,,
807,05/08/23 07:00:00 PM,15.091,,,,
808,05/08/23 08:00:00 PM,14.900,,,,
809,05/08/23 09:00:00 PM,14.804,,,,
810,05/08/23 10:00:00 PM,14.709,,,,
811,05/08/23 11:00:00 PM,14.613,,,,
812,05/09/23 12:00:00 AM,14.613,,,,
813,05/09/23 01:00:00 AM,14.517,,,,
814,05/09/23 02:00:00 AM,14.517,,,,
815,05/09/23 03:00:00 AM,14.421,,,,
816,05/09/23 04:00:00 AM,14.421,,,,
817,05/09/23 05:00:00 AM,14.325,,,,
818,05/09/23 06:00:00 AM,14.325,,,,
819,05/09/23 07:00:00 AM,14.325,,,,
820,05/09/23 08:00:00 AM,14.421,,,,
821,05/09/23 09:00:00 AM,14.613,,,,
822,05/09/23 10:00:00 AM,14.804,,,,
823,05/09/23 11:00:00 AM,14.996,,,,
824,05/09/23 12:00:00 PM,15.282,,,,
825,05/09/23 01:00:00 PM,15.569,,,,
826,05/09/23 02:00:00 PM,15.664,,,,
827,05/09/23 03:00:00 PM,15.664,,,,
828,05/09/23 04:00:00 PM,15.760,,,,
829,05/09/23 05:00:00 PM,15.664,,,,
830,05/09/23 06:00:00 PM,15.664,,,,
831,05/09/23 07:00:00 PM,15.569,,,,
832,05/09/23 08:00:00 PM,15.473,,,,
833,05/09/23 09:00:00 PM,15.378,,,,
834,05/09/23 10:00:00 PM,15.187,,,,
835,05/09/23 11:00:00 PM,15.091,,,,
836,05/10/23 12:00:00 AM,14.996,,,,
837,05/10/23 01:00:00 AM,14.804,,,,
838,05/10/23 02:00:00 AM,14.613,,,,
839,05/10/23 03:00:00 AM,14.517,,,,
840,05/10/23 04:00:00 AM,14.325,,,,
841,05/10/23 05:00:00 AM,14.134,,,,
842,05/10/23 06:00:00 AM,14.038,,,,
843,05/10/23 07:00:00 AM,13.942,,,,
844,05/10/23 08:00:00 AM,14.038,,,,
845,05/10/23 09:00:00 AM,14.134,,,,
846,05/10/23 10:00:00 AM,14.421,,,,
847,05/10/23 11:00:00 AM,14.709,,,,
848,05/10/23 12:00:00 PM,14.900,,,,
849,05/10/23 01:00:00 PM,15.187,,,,
850,05/10/23 02:00:00 PM,15.282,,,,
851,05/10/23 03:00:00 PM,15.378,,,,
852,05/10/23 04:00:00 PM,15.473,,,,
853,05/10/23 05:00:00 PM,15.282,,,,
854,05/10/23 06:00:00 PM,15.187,,,,
855,05/10/23 07:00:00 PM,14.996,,,,
856,05/10/23 08:00:00 PM,14.900,,,,
857,05/10/23 09:00:00 PM,14.804,,,,
858,05/10/23 10:00:00 PM,14.709,,,,
859,05/10/23 11:00:00 PM,14.709,,,,
860,05/11/23 12:00:00 AM,14.613,,,,
861,05/11/23 01:00:00 AM,14.613,,,,
862,05/11/23 02:00:00 AM,14.517,,,,
863,05/11/23 03:00:00 AM,14.517,,,,
864,05/11/23 04:00:00 AM,14.421,,,,
865,05/11/23 05:00:00 AM,14.325,,,,
866,05/11/23 06:00:00 AM,14.230,,,,
867,05/11/23 07:00:00 AM,14.134,,,,
868,05/11/23 08:00:00 AM,14.134,,,,
869,05/11/23 09:00:00 AM,14.230,,,,
870,05/11/23 10:00:00 AM,14.421,,,,
871,05/11/23 11:00:00 AM,14.804,,,,
872,05/11/23 12:00:00 PM,14.996,,,,
873,05/11/23 01:00:00 PM,15.282,,,,
874,05/11/23 02:00:00 PM,15.378,,,,
875,05/11/23 03:00:00 PM,15.378,,,,
876,05/11/23 04:00:00 PM,15.282,,,,
877,05/11/23 05:00:00 PM,15.091,,,,
878,05/11/23 06:00:00 PM,14.996,,,,
879,05/11/23 07:00:00 PM,14.804,,,,
880,05/11/23 08:00:00 PM,14.613,,,,
881,05/11/23 09:00:00 PM,14.517,,,,
882,05/11/23 10:00:00 PM,14.421,,,,
883,05/11/23 11:00:00 PM,14.325,,,,
884,05/12/23 12:00:00 AM,14.325,,,,
885,05/12/23 01:00:00 AM,14.325,,,,
886,05/12/23 02:00:00 AM,14.230,,,,
887,05/12/23 03:00:00 AM,14.325,,,,
888,05/12/23 04:00:00 AM,14.325,,,,
889,05/12/23 05:00:00 AM,14.325,,,,
890,05/12/23 06:00:00 AM,14.325,,,,
891,05/12/23 07:00:00 AM,14.421,,,,
892,05/12/23 08:00:00 AM,14.517,,,,
893,05/12/23 09:00:00 AM,14.709,,,,
894,05/12/23 10:00:00 AM,14.709,,,,
895,05/12/23 11:00:00 AM,14.804,,,,
896,05/12/23 12:00:00 PM,15.091,,,,
897,05/12/23 01:00:00 PM,15.473,,,,
898,05/12/23 02:00:00 PM,15.664,,,,
899,05/12/23 03:00:00 PM,15.951,,,,
900,05/12/23 04:00:00 PM,15.951,,,,
901,05/12/23 05:00:00 PM,15.951,,,,
902,05/12/23 06:00:00 PM,15.760,,,,
903,05/12/23 07:00:00 PM,15.569,,,,
904,05/12/23 08:00:00 PM,15.378,,,,
905,05/12/23 09:00:00 PM,15.187,,,,
906,05/12/23 10:00:00 PM,15.091,,,,
907,05/12/23 11:00:00 PM,14.996,,,,
908,05/13/23 12:00:00 AM,14.900,,,,
909,05/13/23 01:00:00 AM,14.900,,,,
910,05/13/23 02:00:00 AM,14.900,,,,
911,05/13/23 03:00:00 AM,14.900,,,,
912,05/13/23 04:00:00 AM,14.996,,,,
913,05/13/23 05:00:00 AM,14.996,,,,
914,05/13/23 06:00:00 AM,14.996,,,,
915,05/13/23 07:00:00 AM,15.091,,,,
916,05/13/23 08:00:00 AM,15.187,,,,
917,05/13/23 09:00:00 AM,15.473,,,,
918,05/13/23 10:00:00 AM,15.760,,,,
919,05/13/23 11:00:00 AM,16.141,,,,
920,05/13/23 12:00:00 PM,16.523,,,,
921,05/13/23 01:00:00 PM,16.808,,,,
922,05/13/23 02:00:00 PM,17.189,,,,
923,05/13/23 03:00:00 PM,17.284,,,,
924,05/13/23 04:00:00 PM,17.284,,,,
925,05/13/23 05:00:00 PM,17.189,,,,
926,05/13/23 06:00:00 PM,17.094,,,,
927,05/13/23 07:00:00 PM,16.808,,,,
928,05/13/23 08:00:00 PM,16.523,,,,
929,05/13/23 09:00:00 PM,16.237,,,,
930,05/13/23 10:00:00 PM,15.951,,,,
931,05/13/23 11:00:00 PM,15.760,,,,
932,05/14/23 12:00:00 AM,15.664,,,,
933,05/14/23 01:00:00 AM,15.569,,,,
934,05/14/23 02:00:00 AM,15.378,,,,
935,05/14/23 03:00:00 AM,15.378,,,,
936,05/14/23 04:00:00 AM,15.282,,,,
937,05/14/23 05:00:00 AM,15.282,,,,
938,05/14/23 06:00:00 AM,15.187,,,,
939,05/14/23 07:00:00 AM,15.187,,,,
940,05/14/23 08:00:00 AM,15.282,,,,
941,05/14/23 09:00:00 AM,15.473,,,,
942,05/14/23 10:00:00 AM,15.760,,,,
943,05/14/23 11:00:00 AM,16.141,,,,
944,05/14/23 12:00:00 PM,16.618,,,,
945,05/14/23 01:00:00 PM,16.903,,,,
946,05/14/23 02:00:00 PM,17.189,,,,
947,05/14/23 03:00:00 PM,17.475,,,,
948,05/14/23 04:00:00 PM,17.475,,,,
949,05/14/23 05:00:00 PM,17.475,,,,
950,05/14/23 06:00:00 PM,17.379,,,,
951,05/14/23 07:00:00 PM,17.189,,,,
952,05/14/23 08:00:00 PM,16.903,,,,
953,05/14/23 09:00:00 PM,16.713,,,,
954,05/14/23 10:00:00 PM,16.523,,,,
955,05/14/23 11:00:00 PM,16.332,,,,
956,05/15/23 12:00:00 AM,16.141,,,,
957,05/15/23 01:00:00 AM,15.951,,,,
958,05/15/23 02:00:00 AM,15.855,,,,
959,05/15/23 03:00:00 AM,15.760,,,,
960,05/15/23 04:00:00 AM,15.569,,,,
961,05/15/23 05:00:00 AM,15.473,,,,
962,05/15/23 06:00:00 AM,15.473,,,,
963,05/15/23 07:00:00 AM,15.473,,,,
964,05/15/23 08:00:00 AM,15.473,,,,
965,05/15/23 09:00:00 AM,15.664,,,,
966,05/15/23 10:00:00 AM,16.141,,,,
967,05/15/23 11:00:00 AM,16.332,,,,
968,05/15/23 12:00:00 PM,16.808,,,,
969,05/15/23 01:00:00 PM,17.189,,,,
970,05/15/23 02:00:00 PM,17.284,,,,
971,05/15/23 03:00:00 PM,17.284,,,,
972,05/15/23 04:00:00 PM,17.379,,,,
973,05/15/23 05:00:00 PM,17.379,,,,
974,05/15/23 06:00:00 PM,17.284,,,,
975,05/15/23 07:00:00 PM,17.189,,,,
976,05/15/23 08:00:00 PM,17.094,,,,
977,05/15/23 09:00:00 PM,16.999,,,,
978,05/15/23 10:00:00 PM,16.808,,,,
979,05/15/23 11:00:00 PM,16.713,,,,
980,05/16/23 12:00:00 AM,16.523,,,,
981,05/16/23 01:00:00 AM,16.427,,,,
982,05/16/23 02:00:00 AM,16.237,,,,
983,05/16/23 03:00:00 AM,16.141,,,,
984,05/16/23 04:00:00 AM,16.141,,,,
985,05/16/23 05:00:00 AM,16.046,,,,
986,05/16/23 06:00:00 AM,15.951,,,,
987,05/16/23 07:00:00 AM,15.855,,,,
988,05/16/23 08:00:00 AM,15.855,,,,
989,05/16/23 09:00:00 AM,15.855,,,,
990,05/16/23 10:00:00 AM,15.855,,,,
991,05/16/23 11:00:00 AM,15.855,,,,
992,05/16/23 12:00:00 PM,15.951,,,,
993,05/16/23 01:00:00 PM,15.951,,,,
994,05/16/23 02:00:00 PM,16.046,,,,
995,05/16/23 03:00:00 PM,16.141,,,,
996,05/16/23 04:00:00 PM,16.332,,,,
997,05/16/23 05:00:00 PM,16.427,,,,
998,05/16/23 06:00:00 PM,16.427,,,,
999,05/16/23 07:00:00 PM,16.427,,,,
1000,05/16/23 08:00:00 PM,16.332,,,,
1001,05/16/23 09:00:00 PM,16.237,,,,
1002,05/16/23 10:00:00 PM,16.141,,,,
1003,05/16/23 11:00:00 PM,16.046,,,,
1004,05/17/23 12:00:00 AM,15.951,,,,
1005,05/17/23 01:00:00 AM,15.855,,,,
1006,05/17/23 02:00:00 AM,15.760,,,,
1007,05/17/23 03:00:00 AM,15.664,,,,
1008,05/17/23 04:00:00 AM,15.569,,,,
1009,05/17/23 05:00:00 AM,15.473,,,,
1010,05/17/23 06:00:00 AM,15.378,,,,
1011,05/17/23 07:00:00 AM,15.282,,,,
1012,05/17/23 08:00:00 AM,15.187,,,,
1013,05/17/23 09:00:00 AM,15.187,,,,
1014,05/17/23 10:00:00 AM,15.187,,,,
1015,05/17/23 11:00:00 AM,15.378,,,,
1016,05/17/23 12:00:00 PM,15.569,,,,
1017,05/17/23 01:00:00 PM,15.760,,,,
1018,05/17/23 02:00:00 PM,15.855,,,,
1019,05/17/23 03:00:00 PM,15.855,,,,
1020,05/17/23 04:00:00 PM,15.951,,,,
1021,05/17/23 05:00:00 PM,15.855,,,,
1022,05/17/23 06:00:00 PM,15.664,,,,
1023,05/17/23 07:00:00 PM,15.473,,,,
1024,05/17/23 08:00:00 PM,15.187,,,,
1025,05/17/23 09:00:00 PM,15.091,,,,
1026,05/17/23 10:00:00 PM,14.804,,,,
1027,05/17/23 11:00:00 PM,14.709,,,,
1028,05/18/23 12:00:00 AM,14.517,,,,
1029,05/18/23 01:00:00 AM,14.421,,,,
1030,05/18/23 02:00:00 AM,14.325,,,,
1031,05/18/23 03:00:00 AM,14.230,,,,
1032,05/18/23 04:00:00 AM,14.134,,,,
1033,05/18/23 05:00:00 AM,14.038,,,,
1034,05/18/23 06:00:00 AM,13.942,,,,
1035,05/18/23 07:00:00 AM,13.942,,,,
1036,05/18/23 08:00:00 AM,14.038,,,,
1037,05/18/23 09:00:00 AM,14.134,,,,
1038,05/18/23 10:00:00 AM,14.517,,,,
1039,05/18/23 11:00:00 AM,14.900,,,,
1040,05/18/23 12:00:00 PM,15.187,,,,
1041,05/18/23 01:00:00 PM,15.569,,,,
1042,05/18/23 02:00:00 PM,15.951,,,,
1043,05/18/23 03:00:00 PM,15.760,,,,
1044,05/18/23 04:00:00 PM,15.760,,,,
1045,05/18/23 05:00:00 PM,15.951,,,,
1046,05/18/23 06:00:00 PM,15.951,,,,
1047,05/18/23 07:00:00 PM,15.760,,,,
1048,05/18/23 08:00:00 PM,15.569,,,,
1049,05/18/23 09:00:00 PM,15.282,,,,
1050,05/18/23 10:00:00 PM,14.996,,,,
1051,05/18/23 11:00:00 PM,14.709,,,,
1052,05/19/23 12:00:00 AM,14.517,,,,
1053,05/19/23 01:00:00 AM,14.325,,,,
1054,05/19/23 02:00:00 AM,14.134,,,,
1055,05/19/23 03:00:00 AM,14.038,,,,
1056,05/19/23 04:00:00 AM,14.038,,,,
1057,05/19/23 05:00:00 AM,13.942,,,,
1058,05/19/23 06:00:00 AM,13.942,,,,
1059,05/19/23 07:00:00 AM,13.942,,,,
1060,05/19/23 08:00:00 AM,13.942,,,,
1061,05/19/23 09:00:00 AM,14.038,,,,
1062,05/19/23 10:00:00 AM,14.230,,,,
1063,05/19/23 11:00:00 AM,14.517,,,,
1064,05/19/23 12:00:00 PM,14.900,,,,
1065,05/19/23 01:00:00 PM,15.282,,,,
1066,05/19/23 02:00:00 PM,15.664,,,,
1067,05/19/23 03:00:00 PM,15.855,,,,
1068,05/19/23 04:00:00 PM,15.951,,,,
1069,05/19/23 05:00:00 PM,16.046,,,,
1070,05/19/23 06:00:00 PM,15.951,,,,
1071,05/19/23 07:00:00 PM,15.760,,,,
1072,05/19/23 08:00:00 PM,15.569,,,,
1073,05/19/23 09:00:00 PM,15.282,,,,
1074,05/19/23 10:00:00 PM,15.091,,,,
1075,05/19/23 11:00:00 PM,14.804,,,,
1076,05/20/23 12:00:00 AM,14.613,,,,
1077,05/20/23 01:00:00 AM,14.421,,,,
1078,05/20/23 02:00:00 AM,14.325,,,,
1079,05/20/23 03:00:00 AM,14.230,,,,
1080,05/20/23 04:00:00 AM,14.230,,,,
1081,05/20/23 05:00:00 AM,14.230,,,,
1082,05/20/23 06:00:00 AM,14.134,,,,
1083,05/20/23 07:00:00 AM,14.230,,,,
1084,05/20/23 08:00:00 AM,14.325,,,,
1085,05/20/23 09:00:00 AM,14.325,,,,
1086,05/20/23 10:00:00 AM,14.421,,,,
1087,05/20/23 11:00:00 AM,14.613,,,,
1088,05/20/23 12:00:00 PM,14.804,,,,
1089,05/20/23 01:00:00 PM,14.996,,,,
1090,05/20/23 02:00:00 PM,15.187,,,,
1091,05/20/23 03:00:00 PM,15.282,,,,
1092,05/20/23 04:00:00 PM,15.282,,,,
1093,05/20/23 05:00:00 PM,15.187,,,,
1094,05/20/23 06:00:00 PM,15.091,,,,
1095,05/20/23 07:00:00 PM,14.900,,,,
1096,05/20/23 08:00:00 PM,14.613,,,,
1097,05/20/23 09:00:00 PM,14.421,,,,
