"Plot Title: 20892188"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892188, SEN S/N: 20892188)","Coupler Attached (LGR S/N: 20892188)","Host Connected (LGR S/N: 20892188)","Coupler Detached (LGR S/N: 20892188)","End Of File (LGR S/N: 20892188)"
549,05/20/23 08:00:00 AM,16.618,,,,
550,05/20/23 09:00:00 AM,16.808,,,,
551,05/20/23 10:00:00 AM,16.903,,,,
552,05/20/23 11:00:00 AM,16.999,,,,
553,05/20/23 12:00:00 PM,16.999,,,,
554,05/20/23 01:00:00 PM,17.189,,,,
555,05/20/23 02:00:00 PM,17.094,,,,
556,05/20/23 03:00:00 PM,17.284,,,,
557,05/20/23 04:00:00 PM,17.379,,,,
558,05/20/23 05:00:00 PM,17.379,,,,
559,05/20/23 06:00:00 PM,17.189,,,,
560,05/20/23 07:00:00 PM,16.903,,,,
561,05/20/23 08:00:00 PM,16.999,,,,
562,05/20/23 09:00:00 PM,16.999,,,,
563,05/20/23 10:00:00 PM,16.903,,,,
564,05/20/23 11:00:00 PM,16.713,,,,
565,05/21/23 12:00:00 AM,16.713,,,,
566,05/21/23 01:00:00 AM,16.523,,,,
567,05/21/23 02:00:00 AM,16.618,,,,
568,05/21/23 03:00:00 AM,16.332,,,,
569,05/21/23 04:00:00 AM,16.046,,,,
570,05/21/23 05:00:00 AM,15.664,,,,
571,05/21/23 06:00:00 AM,15.378,,,,
572,05/21/23 07:00:00 AM,15.091,,,,
573,05/21/23 08:00:00 AM,14.996,,,,
574,05/21/23 09:00:00 AM,15.091,,,,
575,05/21/23 10:00:00 AM,15.569,,,,
576,05/21/23 11:00:00 AM,16.141,,,,
577,05/21/23 12:00:00 PM,16.808,,,,
578,05/21/23 01:00:00 PM,17.760,,,,
579,05/21/23 02:00:00 PM,18.711,,,,
580,05/21/23 03:00:00 PM,19.472,,,,
581,05/21/23 04:00:00 PM,19.948,,,,
582,05/21/23 05:00:00 PM,20.329,,,,
583,05/21/23 06:00:00 PM,20.424,,,,
584,05/21/23 07:00:00 PM,20.234,,,,
585,05/21/23 08:00:00 PM,19.948,,,,
586,05/21/23 09:00:00 PM,19.567,,,,
587,05/21/23 10:00:00 PM,19.092,,,,
588,05/21/23 11:00:00 PM,18.616,,,,
589,05/22/23 12:00:00 AM,18.331,,,,
590,05/22/23 01:00:00 AM,17.950,,,,
591,05/22/23 02:00:00 AM,17.665,,,,
592,05/22/23 03:00:00 AM,17.379,,,,
593,05/22/23 04:00:00 AM,17.189,,,,
594,05/22/23 05:00:00 AM,16.903,,,,
595,05/22/23 06:00:00 AM,16.713,,,,
596,05/22/23 07:00:00 AM,16.523,,,,
597,05/22/23 08:00:00 AM,16.332,,,,
598,05/22/23 09:00:00 AM,16.237,,,,
599,05/22/23 10:00:00 AM,16.427,,,,
600,05/22/23 11:00:00 AM,16.808,,,,
601,05/22/23 12:00:00 PM,17.475,,,,
602,05/22/23 01:00:00 PM,18.426,,,,
603,05/22/23 02:00:00 PM,18.901,,,,
604,05/22/23 03:00:00 PM,19.567,,,,
605,05/22/23 04:00:00 PM,20.138,,,,
606,05/22/23 05:00:00 PM,20.615,,,,
607,05/22/23 06:00:00 PM,20.710,,,,
608,05/22/23 07:00:00 PM,20.519,,,,
609,05/22/23 08:00:00 PM,20.138,,,,
610,05/22/23 09:00:00 PM,19.758,,,,
611,05/22/23 10:00:00 PM,19.187,,,,
612,05/22/23 11:00:00 PM,18.521,,,,
613,05/23/23 12:00:00 AM,17.950,,,,
614,05/23/23 01:00:00 AM,17.475,,,,
615,05/23/23 02:00:00 AM,16.903,,,,
616,05/23/23 03:00:00 AM,16.523,,,,
617,05/23/23 04:00:00 AM,16.237,,,,
618,05/23/23 05:00:00 AM,15.855,,,,
619,05/23/23 06:00:00 AM,15.664,,,,
620,05/23/23 07:00:00 AM,15.473,,,,
621,05/23/23 08:00:00 AM,15.282,,,,
622,05/23/23 09:00:00 AM,15.282,,,,
623,05/23/23 10:00:00 AM,15.569,,,,
624,05/23/23 11:00:00 AM,15.760,,,,
625,05/23/23 12:00:00 PM,16.332,,,,
626,05/23/23 01:00:00 PM,17.094,,,,
627,05/23/23 02:00:00 PM,17.760,,,,
628,05/23/23 03:00:00 PM,18.521,,,,
629,05/23/23 04:00:00 PM,18.996,,,,
630,05/23/23 05:00:00 PM,19.187,,,,
631,05/23/23 06:00:00 PM,19.377,,,,
632,05/23/23 07:00:00 PM,19.282,,,,
633,05/23/23 08:00:00 PM,18.996,,,,
634,05/23/23 09:00:00 PM,18.711,,,,
635,05/23/23 10:00:00 PM,18.426,,,,
636,05/23/23 11:00:00 PM,17.950,,,,
637,05/24/23 12:00:00 AM,17.475,,,,
638,05/24/23 01:00:00 AM,17.094,,,,
639,05/24/23 02:00:00 AM,16.713,,,,
640,05/24/23 03:00:00 AM,16.332,,,,
641,05/24/23 04:00:00 AM,15.951,,,,
642,05/24/23 05:00:00 AM,15.569,,,,
643,05/24/23 06:00:00 AM,15.282,,,,
644,05/24/23 07:00:00 AM,15.091,,,,
645,05/24/23 08:00:00 AM,14.900,,,,
646,05/24/23 09:00:00 AM,14.804,,,,
647,05/24/23 10:00:00 AM,14.900,,,,
648,05/24/23 11:00:00 AM,14.996,,,,
649,05/24/23 12:00:00 PM,15.282,,,,
650,05/24/23 01:00:00 PM,15.855,,,,
651,05/24/23 02:00:00 PM,16.237,,,,
652,05/24/23 03:00:00 PM,16.808,,,,
653,05/24/23 04:00:00 PM,17.284,,,,
654,05/24/23 05:00:00 PM,17.570,,,,
655,05/24/23 06:00:00 PM,17.665,,,,
656,05/24/23 07:00:00 PM,17.760,,,,
657,05/24/23 08:00:00 PM,17.760,,,,
658,05/24/23 09:00:00 PM,17.570,,,,
659,05/24/23 10:00:00 PM,17.284,,,,
660,05/24/23 11:00:00 PM,16.999,,,,
661,05/25/23 12:00:00 AM,16.713,,,,
662,05/25/23 01:00:00 AM,16.427,,,,
663,05/25/23 02:00:00 AM,16.141,,,,
664,05/25/23 03:00:00 AM,15.855,,,,
665,05/25/23 04:00:00 AM,15.664,,,,
666,05/25/23 05:00:00 AM,15.378,,,,
667,05/25/23 06:00:00 AM,15.187,,,,
668,05/25/23 07:00:00 AM,15.091,,,,
669,05/25/23 08:00:00 AM,14.900,,,,
670,05/25/23 09:00:00 AM,14.996,,,,
671,05/25/23 10:00:00 AM,15.091,,,,
672,05/25/23 11:00:00 AM,15.187,,,,
673,05/25/23 12:00:00 PM,15.664,,,,
674,05/25/23 01:00:00 PM,16.141,,,,
675,05/25/23 02:00:00 PM,16.523,,,,
676,05/25/23 03:00:00 PM,16.999,,,,
677,05/25/23 04:00:00 PM,17.379,,,,
678,05/25/23 05:00:00 PM,17.570,,,,
679,05/25/23 06:00:00 PM,17.760,,,,
680,05/25/23 07:00:00 PM,17.760,,,,
681,05/25/23 08:00:00 PM,17.665,,,,
682,05/25/23 09:00:00 PM,17.570,,,,
683,05/25/23 10:00:00 PM,17.379,,,,
684,05/25/23 11:00:00 PM,17.189,,,,
685,05/26/23 12:00:00 AM,16.999,,,,
686,05/26/23 01:00:00 AM,16.713,,,,
687,05/26/23 02:00:00 AM,16.427,,,,
688,05/26/23 03:00:00 AM,16.141,,,,
689,05/26/23 04:00:00 AM,15.855,,,,
690,05/26/23 05:00:00 AM,15.569,,,,
691,05/26/23 06:00:00 AM,15.378,,,,
692,05/26/23 07:00:00 AM,15.091,,,,
693,05/26/23 08:00:00 AM,14.996,,,,
694,05/26/23 09:00:00 AM,14.900,,,,
695,05/26/23 10:00:00 AM,15.091,,,,
696,05/26/23 11:00:00 AM,15.569,,,,
697,05/26/23 12:00:00 PM,15.760,,,,
698,05/26/23 01:00:00 PM,16.618,,,,
699,05/26/23 02:00:00 PM,16.808,,,,
700,05/26/23 03:00:00 PM,17.284,,,,
701,05/26/23 04:00:00 PM,18.045,,,,
702,05/26/23 05:00:00 PM,17.379,,,,
703,05/26/23 06:00:00 PM,18.045,,,,
704,05/26/23 07:00:00 PM,18.236,,,,
705,05/26/23 08:00:00 PM,18.331,,,,
706,05/26/23 09:00:00 PM,18.331,,,,
707,05/26/23 10:00:00 PM,18.331,,,,
708,05/26/23 11:00:00 PM,18.236,,,,
709,05/27/23 12:00:00 AM,18.140,,,,
710,05/27/23 01:00:00 AM,18.045,,,,
711,05/27/23 02:00:00 AM,17.855,,,,
712,05/27/23 03:00:00 AM,17.570,,,,
713,05/27/23 04:00:00 AM,17.379,,,,
714,05/27/23 05:00:00 AM,17.094,,,,
715,05/27/23 06:00:00 AM,16.808,,,,
716,05/27/23 07:00:00 AM,16.618,,,,
717,05/27/23 08:00:00 AM,16.427,,,,
718,05/27/23 09:00:00 AM,16.427,,,,
719,05/27/23 10:00:00 AM,16.618,,,,
720,05/27/23 11:00:00 AM,16.999,,,,
721,05/27/23 12:00:00 PM,17.189,,,,
722,05/27/23 01:00:00 PM,17.855,,,,
723,05/27/23 02:00:00 PM,18.140,,,,
724,05/27/23 03:00:00 PM,19.092,,,,
725,05/27/23 04:00:00 PM,19.282,,,,
726,05/27/23 05:00:00 PM,19.567,,,,
727,05/27/23 06:00:00 PM,19.092,,,,
728,05/27/23 07:00:00 PM,19.662,,,,
729,05/27/23 08:00:00 PM,20.043,,,,
730,05/27/23 09:00:00 PM,20.043,,,,
731,05/27/23 10:00:00 PM,20.043,,,,
732,05/27/23 11:00:00 PM,20.138,,,,
733,05/28/23 12:00:00 AM,20.138,,,,
734,05/28/23 01:00:00 AM,20.043,,,,
735,05/28/23 02:00:00 AM,19.948,,,,
736,05/28/23 03:00:00 AM,19.853,,,,
737,05/28/23 04:00:00 AM,19.662,,,,
738,05/28/23 05:00:00 AM,19.472,,,,
739,05/28/23 06:00:00 AM,19.282,,,,
740,05/28/23 07:00:00 AM,19.092,,,,
741,05/28/23 08:00:00 AM,18.996,,,,
742,05/28/23 09:00:00 AM,18.996,,,,
743,05/28/23 10:00:00 AM,19.187,,,,
744,05/28/23 11:00:00 AM,19.282,,,,
745,05/28/23 12:00:00 PM,19.948,,,,
746,05/28/23 01:00:00 PM,20.424,,,,
747,05/28/23 02:00:00 PM,20.519,,,,
748,05/28/23 03:00:00 PM,20.901,,,,
749,05/28/23 04:00:00 PM,21.855,,,,
750,05/28/23 05:00:00 PM,21.473,,,,
751,05/28/23 06:00:00 PM,22.525,,,,
752,05/28/23 07:00:00 PM,22.046,,,,
753,05/28/23 08:00:00 PM,22.046,,,,
754,05/28/23 09:00:00 PM,22.142,,,,
755,05/28/23 10:00:00 PM,22.046,,,,
756,05/28/23 11:00:00 PM,21.855,,,,
757,05/29/23 12:00:00 AM,21.855,,,,
758,05/29/23 01:00:00 AM,21.855,,,,
759,05/29/23 02:00:00 AM,21.760,,,,
760,05/29/23 03:00:00 AM,21.569,,,,
761,05/29/23 04:00:00 AM,21.187,,,,
762,05/29/23 05:00:00 AM,20.901,,,,
763,05/29/23 06:00:00 AM,20.710,,,,
764,05/29/23 07:00:00 AM,20.519,,,,
765,05/29/23 08:00:00 AM,20.329,,,,
766,05/29/23 09:00:00 AM,20.138,,,,
767,05/29/23 10:00:00 AM,20.138,,,,
768,05/29/23 11:00:00 AM,20.424,,,,
769,05/29/23 12:00:00 PM,20.710,,,,
770,05/29/23 01:00:00 PM,20.615,,,,
771,05/29/23 02:00:00 PM,20.329,,,,
772,05/29/23 03:00:00 PM,20.996,,,,
773,05/29/23 04:00:00 PM,21.187,,,,
774,05/29/23 05:00:00 PM,21.091,,,,
775,05/29/23 06:00:00 PM,21.282,,,,
776,05/29/23 07:00:00 PM,21.569,,,,
777,05/29/23 08:00:00 PM,21.569,,,,
778,05/29/23 09:00:00 PM,21.569,,,,
779,05/29/23 10:00:00 PM,21.378,,,,
780,05/29/23 11:00:00 PM,21.187,,,,
781,05/30/23 12:00:00 AM,20.996,,,,
782,05/30/23 01:00:00 AM,20.805,,,,
783,05/30/23 02:00:00 AM,20.615,,,,
784,05/30/23 03:00:00 AM,20.424,,,,
785,05/30/23 04:00:00 AM,20.234,,,,
786,05/30/23 05:00:00 AM,20.043,,,,
787,05/30/23 06:00:00 AM,19.948,,,,
788,05/30/23 07:00:00 AM,19.758,,,,
789,05/30/23 08:00:00 AM,19.758,,,,
790,05/30/23 09:00:00 AM,19.758,,,,
791,05/30/23 10:00:00 AM,19.853,,,,
792,05/30/23 11:00:00 AM,20.043,,,,
793,05/30/23 12:00:00 PM,20.329,,,,
794,05/30/23 01:00:00 PM,20.329,,,,
795,05/30/23 02:00:00 PM,20.138,,,,
796,05/30/23 03:00:00 PM,20.424,,,,
797,05/30/23 04:00:00 PM,20.901,,,,
798,05/30/23 05:00:00 PM,20.805,,,,
799,05/30/23 06:00:00 PM,20.996,,,,
800,05/30/23 07:00:00 PM,20.996,,,,
801,05/30/23 08:00:00 PM,20.996,,,,
802,05/30/23 09:00:00 PM,20.901,,,,
803,05/30/23 10:00:00 PM,20.805,,,,
804,05/30/23 11:00:00 PM,20.710,,,,
805,05/31/23 12:00:00 AM,20.615,,,,
806,05/31/23 01:00:00 AM,20.519,,,,
807,05/31/23 02:00:00 AM,20.424,,,,
808,05/31/23 03:00:00 AM,20.234,,,,
809,05/31/23 04:00:00 AM,20.138,,,,
810,05/31/23 05:00:00 AM,19.948,,,,
811,05/31/23 06:00:00 AM,19.758,,,,
812,05/31/23 07:00:00 AM,19.662,,,,
813,05/31/23 08:00:00 AM,19.662,,,,
814,05/31/23 09:00:00 AM,19.758,,,,
815,05/31/23 10:00:00 AM,19.853,,,,
816,05/31/23 11:00:00 AM,20.043,,,,
817,05/31/23 12:00:00 PM,20.234,,,,
818,05/31/23 01:00:00 PM,20.234,,,,
819,05/31/23 02:00:00 PM,20.424,,,,
820,05/31/23 03:00:00 PM,20.710,,,,
821,05/31/23 04:00:00 PM,20.901,,,,
822,05/31/23 05:00:00 PM,21.282,,,,
823,05/31/23 06:00:00 PM,21.091,,,,
824,05/31/23 07:00:00 PM,21.282,,,,
825,05/31/23 08:00:00 PM,21.473,,,,
826,05/31/23 09:00:00 PM,21.473,,,,
827,05/31/23 10:00:00 PM,21.378,,,,
828,05/31/23 11:00:00 PM,21.378,,,,
829,06/01/23 12:00:00 AM,21.282,,,,
830,06/01/23 01:00:00 AM,21.187,,,,
831,06/01/23 02:00:00 AM,21.091,,,,
832,06/01/23 03:00:00 AM,20.901,,,,
833,06/01/23 04:00:00 AM,20.805,,,,
834,06/01/23 05:00:00 AM,20.615,,,,
835,06/01/23 06:00:00 AM,20.519,,,,
836,06/01/23 07:00:00 AM,20.329,,,,
837,06/01/23 08:00:00 AM,20.329,,,,
838,06/01/23 09:00:00 AM,20.424,,,,
839,06/01/23 10:00:00 AM,20.615,,,,
840,06/01/23 11:00:00 AM,20.901,,,,
841,06/01/23 11:10:05 AM,,Logged,,,
842,06/01/23 11:10:18 AM,,,Logged,,
843,06/01/23 11:12:13 AM,,,,Logged,
844,06/01/23 12:00:00 PM,21.473,,,,
845,06/01/23 01:00:00 PM,21.760,,,,
846,06/01/23 02:00:00 PM,21.378,,,,
847,06/01/23 03:00:00 PM,21.569,,,,
848,06/01/23 04:00:00 PM,21.760,,,,
849,06/01/23 05:00:00 PM,22.046,,,,
850,06/01/23 06:00:00 PM,22.333,,,,
851,06/01/23 07:00:00 PM,22.717,,,,
852,06/01/23 08:00:00 PM,22.717,,,,
853,06/01/23 09:00:00 PM,22.812,,,,
854,06/01/23 10:00:00 PM,22.812,,,,
855,06/01/23 11:00:00 PM,22.812,,,,
856,06/02/23 12:00:00 AM,22.812,,,,
857,06/02/23 01:00:00 AM,22.717,,,,
858,06/02/23 02:00:00 AM,22.621,,,,
859,06/02/23 03:00:00 AM,22.621,,,,
860,06/02/23 04:00:00 AM,22.525,,,,
861,06/02/23 05:00:00 AM,22.429,,,,
862,06/02/23 06:00:00 AM,22.333,,,,
863,06/02/23 07:00:00 AM,22.238,,,,
864,06/02/23 08:00:00 AM,22.333,,,,
865,06/02/23 09:00:00 AM,22.525,,,,
866,06/02/23 10:00:00 AM,22.717,,,,
867,06/02/23 11:00:00 AM,23.100,,,,
868,06/02/23 12:00:00 PM,23.388,,,,
869,06/02/23 01:00:00 PM,24.158,,,,
870,06/02/23 02:00:00 PM,23.581,,,,
871,06/02/23 03:00:00 PM,23.388,,,,
872,06/02/23 04:00:00 PM,23.388,,,,
873,06/02/23 05:00:00 PM,24.062,,,,
874,06/02/23 06:00:00 PM,23.869,,,,
875,06/02/23 07:00:00 PM,23.581,,,,
876,06/02/23 08:00:00 PM,23.677,,,,
877,06/02/23 09:00:00 PM,23.773,,,,
878,06/02/23 10:00:00 PM,23.581,,,,
879,06/02/23 11:00:00 PM,23.484,,,,
880,06/03/23 12:00:00 AM,23.388,,,,
881,06/03/23 01:00:00 AM,23.292,,,,
882,06/03/23 02:00:00 AM,23.196,,,,
883,06/03/23 03:00:00 AM,23.004,,,,
884,06/03/23 04:00:00 AM,22.812,,,,
885,06/03/23 05:00:00 AM,22.525,,,,
886,06/03/23 06:00:00 AM,22.333,,,,
887,06/03/23 07:00:00 AM,22.142,,,,
888,06/03/23 08:00:00 AM,21.951,,,,
889,06/03/23 09:00:00 AM,21.760,,,,
890,06/03/23 10:00:00 AM,21.569,,,,
891,06/03/23 11:00:00 AM,21.378,,,,
892,06/03/23 12:00:00 PM,21.187,,,,
893,06/03/23 01:00:00 PM,20.996,,,,
894,06/03/23 02:00:00 PM,20.805,,,,
895,06/03/23 03:00:00 PM,20.615,,,,
896,06/03/23 04:00:00 PM,20.424,,,,
897,06/03/23 05:00:00 PM,20.234,,,,
898,06/03/23 06:00:00 PM,20.043,,,,
899,06/03/23 07:00:00 PM,19.853,,,,
900,06/03/23 08:00:00 PM,19.662,,,,
901,06/03/23 09:00:00 PM,19.377,,,,
902,06/03/23 10:00:00 PM,19.187,,,,
903,06/03/23 11:00:00 PM,18.996,,,,
904,06/04/23 12:00:00 AM,18.806,,,,
905,06/04/23 01:00:00 AM,18.521,,,,
906,06/04/23 02:00:00 AM,18.331,,,,
907,06/04/23 03:00:00 AM,18.140,,,,
908,06/04/23 04:00:00 AM,17.855,,,,
909,06/04/23 05:00:00 AM,17.665,,,,
910,06/04/23 06:00:00 AM,17.475,,,,
911,06/04/23 07:00:00 AM,17.284,,,,
912,06/04/23 08:00:00 AM,17.094,,,,
913,06/04/23 09:00:00 AM,16.999,,,,
914,06/04/23 10:00:00 AM,16.808,,,,
915,06/04/23 11:00:00 AM,16.618,,,,
916,06/04/23 12:00:00 PM,16.427,,,,
917,06/04/23 01:00:00 PM,16.332,,,,
918,06/04/23 02:00:00 PM,16.141,,,,
919,06/04/23 03:00:00 PM,16.046,,,,
920,06/04/23 04:00:00 PM,15.855,,,,
921,06/04/23 05:00:00 PM,15.664,,,,
922,06/04/23 06:00:00 PM,15.569,,,,
923,06/04/23 07:00:00 PM,15.378,,,,
924,06/04/23 08:00:00 PM,15.187,,,,
925,06/04/23 09:00:00 PM,14.996,,,,
926,06/04/23 10:00:00 PM,14.900,,,,
927,06/04/23 11:00:00 PM,14.804,,,,
928,06/05/23 12:00:00 AM,14.709,,,,
929,06/05/23 01:00:00 AM,14.517,,,,
930,06/05/23 02:00:00 AM,14.421,,,,
931,06/05/23 03:00:00 AM,14.421,,,,
932,06/05/23 04:00:00 AM,14.230,,,,
933,06/05/23 05:00:00 AM,14.230,,,,
934,06/05/23 06:00:00 AM,14.134,,,,
935,06/05/23 07:00:00 AM,14.038,,,,
936,06/05/23 08:00:00 AM,14.038,,,,
937,06/05/23 09:00:00 AM,14.038,,,,
938,06/05/23 10:00:00 AM,14.038,,,,
939,06/05/23 11:00:00 AM,14.038,,,,
940,06/05/23 12:00:00 PM,14.134,,,,
941,06/05/23 01:00:00 PM,14.230,,,,
942,06/05/23 02:00:00 PM,14.325,,,,
943,06/05/23 03:00:00 PM,14.709,,,,
944,06/05/23 04:00:00 PM,14.804,,,,
945,06/05/23 05:00:00 PM,15.091,,,,
946,06/05/23 06:00:00 PM,15.091,,,,
947,06/05/23 07:00:00 PM,14.996,,,,
948,06/05/23 08:00:00 PM,15.091,,,,
949,06/05/23 09:00:00 PM,15.187,,,,
950,06/05/23 10:00:00 PM,15.282,,,,
951,06/05/23 11:00:00 PM,15.282,,,,
952,06/06/23 12:00:00 AM,15.378,,,,
953,06/06/23 01:00:00 AM,15.473,,,,
954,06/06/23 02:00:00 AM,15.473,,,,
955,06/06/23 03:00:00 AM,15.473,,,,
956,06/06/23 04:00:00 AM,15.473,,,,
957,06/06/23 05:00:00 AM,15.473,,,,
958,06/06/23 06:00:00 AM,15.378,,,,
959,06/06/23 07:00:00 AM,15.378,,,,
960,06/06/23 08:00:00 AM,15.473,,,,
961,06/06/23 09:00:00 AM,15.760,,,,
962,06/06/23 10:00:00 AM,16.141,,,,
963,06/06/23 11:00:00 AM,16.618,,,,
964,06/06/23 12:00:00 PM,16.808,,,,
965,06/06/23 01:00:00 PM,16.808,,,,
966,06/06/23 02:00:00 PM,16.903,,,,
967,06/06/23 03:00:00 PM,17.094,,,,
968,06/06/23 04:00:00 PM,17.284,,,,
969,06/06/23 05:00:00 PM,17.665,,,,
970,06/06/23 06:00:00 PM,17.855,,,,
971,06/06/23 07:00:00 PM,17.760,,,,
972,06/06/23 08:00:00 PM,17.760,,,,
973,06/06/23 09:00:00 PM,17.665,,,,
974,06/06/23 10:00:00 PM,17.665,,,,
975,06/06/23 11:00:00 PM,17.570,,,,
976,06/07/23 12:00:00 AM,17.665,,,,
977,06/07/23 01:00:00 AM,17.570,,,,
978,06/07/23 02:00:00 AM,17.570,,,,
979,06/07/23 03:00:00 AM,17.475,,,,
980,06/07/23 04:00:00 AM,17.379,,,,
981,06/07/23 05:00:00 AM,17.284,,,,
982,06/07/23 06:00:00 AM,17.189,,,,
983,06/07/23 07:00:00 AM,17.094,,,,
984,06/07/23 08:00:00 AM,16.999,,,,
985,06/07/23 09:00:00 AM,17.094,,,,
986,06/07/23 10:00:00 AM,17.189,,,,
987,06/07/23 11:00:00 AM,17.284,,,,
988,06/07/23 12:00:00 PM,17.665,,,,
989,06/07/23 01:00:00 PM,17.665,,,,
990,06/07/23 02:00:00 PM,17.760,,,,
991,06/07/23 03:00:00 PM,17.950,,,,
992,06/07/23 04:00:00 PM,17.950,,,,
993,06/07/23 05:00:00 PM,17.855,,,,
994,06/07/23 06:00:00 PM,17.950,,,,
995,06/07/23 07:00:00 PM,18.045,,,,
996,06/07/23 08:00:00 PM,18.045,,,,
997,06/07/23 09:00:00 PM,17.950,,,,
998,06/07/23 10:00:00 PM,17.950,,,,
999,06/07/23 11:00:00 PM,17.855,,,,
1000,06/08/23 12:00:00 AM,17.855,,,,
1001,06/08/23 01:00:00 AM,17.855,,,,
1002,06/08/23 02:00:00 AM,17.760,,,,
1003,06/08/23 03:00:00 AM,17.665,,,,
1004,06/08/23 04:00:00 AM,17.665,,,,
1005,06/08/23 05:00:00 AM,17.570,,,,
1006,06/08/23 06:00:00 AM,17.475,,,,
1007,06/08/23 07:00:00 AM,17.475,,,,
1008,06/08/23 08:00:00 AM,17.379,,,,
1009,06/08/23 09:00:00 AM,17.379,,,,
1010,06/08/23 10:00:00 AM,17.475,,,,
1011,06/08/23 11:00:00 AM,17.570,,,,
1012,06/08/23 12:00:00 PM,17.570,,,,
1013,06/08/23 01:00:00 PM,17.665,,,,
1014,06/08/23 02:00:00 PM,17.760,,,,
1015,06/08/23 03:00:00 PM,17.570,,,,
1016,06/08/23 04:00:00 PM,17.665,,,,
1017,06/08/23 05:00:00 PM,17.570,,,,
1018,06/08/23 06:00:00 PM,17.665,,,,
1019,06/08/23 07:00:00 PM,17.760,,,,
1020,06/08/23 08:00:00 PM,17.760,,,,
1021,06/08/23 09:00:00 PM,17.665,,,,
1022,06/08/23 10:00:00 PM,17.665,,,,
1023,06/08/23 11:00:00 PM,17.665,,,,
1024,06/09/23 12:00:00 AM,17.665,,,,
1025,06/09/23 01:00:00 AM,17.665,,,,
1026,06/09/23 02:00:00 AM,17.665,,,,
1027,06/09/23 03:00:00 AM,17.570,,,,
1028,06/09/23 04:00:00 AM,17.570,,,,
1029,06/09/23 05:00:00 AM,17.475,,,,
1030,06/09/23 06:00:00 AM,17.475,,,,
1031,06/09/23 07:00:00 AM,17.379,,,,
1032,06/09/23 08:00:00 AM,17.379,,,,
1033,06/09/23 09:00:00 AM,17.379,,,,
1034,06/09/23 10:00:00 AM,17.284,,,,
1035,06/09/23 11:00:00 AM,17.284,,,,
1036,06/09/23 12:00:00 PM,17.284,,,,
1037,06/09/23 01:00:00 PM,17.570,,,,
1038,06/09/23 02:00:00 PM,17.665,,,,
1039,06/09/23 03:00:00 PM,17.855,,,,
1040,06/09/23 04:00:00 PM,18.045,,,,
1041,06/09/23 05:00:00 PM,18.331,,,,
1042,06/09/23 06:00:00 PM,18.711,,,,
1043,06/09/23 07:00:00 PM,18.996,,,,
1044,06/09/23 08:00:00 PM,18.901,,,,
1045,06/09/23 09:00:00 PM,18.806,,,,
1046,06/09/23 10:00:00 PM,18.901,,,,
1047,06/09/23 11:00:00 PM,18.806,,,,
1048,06/10/23 12:00:00 AM,18.711,,,,
1049,06/10/23 01:00:00 AM,18.711,,,,
1050,06/10/23 02:00:00 AM,18.711,,,,
1051,06/10/23 03:00:00 AM,18.616,,,,
1052,06/10/23 04:00:00 AM,18.521,,,,
1053,06/10/23 05:00:00 AM,18.426,,,,
1054,06/10/23 06:00:00 AM,18.331,,,,
1055,06/10/23 07:00:00 AM,18.236,,,,
1056,06/10/23 08:00:00 AM,18.140,,,,
1057,06/10/23 09:00:00 AM,18.140,,,,
1058,06/10/23 10:00:00 AM,18.236,,,,
1059,06/10/23 11:00:00 AM,18.331,,,,
1060,06/10/23 12:00:00 PM,18.331,,,,
1061,06/10/23 01:00:00 PM,18.426,,,,
1062,06/10/23 02:00:00 PM,18.711,,,,
1063,06/10/23 03:00:00 PM,18.521,,,,
1064,06/10/23 04:00:00 PM,18.616,,,,
1065,06/10/23 05:00:00 PM,19.092,,,,
1066,06/10/23 06:00:00 PM,19.377,,,,
1067,06/10/23 07:00:00 PM,19.472,,,,
1068,06/10/23 08:00:00 PM,19.282,,,,
1069,06/10/23 09:00:00 PM,19.187,,,,
1070,06/10/23 10:00:00 PM,19.092,,,,
1071,06/10/23 11:00:00 PM,18.996,,,,
1072,06/11/23 12:00:00 AM,18.996,,,,
1073,06/11/23 01:00:00 AM,18.996,,,,
1074,06/11/23 02:00:00 AM,18.901,,,,
1075,06/11/23 03:00:00 AM,18.901,,,,
1076,06/11/23 04:00:00 AM,18.806,,,,
1077,06/11/23 05:00:00 AM,18.711,,,,
1078,06/11/23 06:00:00 AM,18.711,,,,
1079,06/11/23 07:00:00 AM,18.616,,,,
1080,06/11/23 08:00:00 AM,18.711,,,,
1081,06/11/23 09:00:00 AM,18.806,,,,
1082,06/11/23 10:00:00 AM,19.092,,,,
1083,06/11/23 11:00:00 AM,19.282,,,,
1084,06/11/23 12:00:00 PM,20.138,,,,
1085,06/11/23 01:00:00 PM,20.519,,,,
1086,06/11/23 02:00:00 PM,20.710,,,,
1087,06/11/23 03:00:00 PM,20.996,,,,
1088,06/11/23 04:00:00 PM,20.615,,,,
1089,06/11/23 05:00:00 PM,20.710,,,,
1090,06/11/23 06:00:00 PM,21.187,,,,
1091,06/11/23 07:00:00 PM,21.569,,,,
1092,06/11/23 08:00:00 PM,21.664,,,,
1093,06/11/23 09:00:00 PM,21.760,,,,
1094,06/11/23 10:00:00 PM,21.664,,,,
1095,06/11/23 11:00:00 PM,21.664,,,,
1096,06/12/23 12:00:00 AM,21.569,,,,
1097,06/12/23 01:00:00 AM,21.569,,,,
1098,06/12/23 02:00:00 AM,21.473,,,,
